ip,timestamp,method,url,protocol,status,size,referer,user_agent,anomaly
66.249.66.91,2019-01-26 11:43:01+03:30,GET,/static/css/font/wyekan/font.woff,HTTP/1.1,304,0,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
92.114.26.130,2019-01-26 11:43:01+03:30,GET,/image/21392/productModel/100x100,HTTP/1.1,200,2789,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/219/brand,HTTP/1.1,200,2206,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:01+03:30,GET,/image/21566/productModel/100x100,HTTP/1.1,200,1856,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/614/brand,HTTP/1.1,200,2088,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:01+03:30,GET,/image/49659/productModel/100x100,HTTP/1.1,200,2043,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/135/brand,HTTP/1.1,200,2631,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.120.68.135,2019-01-26 11:43:01+03:30,GET,/m/product/32260/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-%D9%87%D8%A7%DB%8C%D8%B3%D9%86%D8%B3-%D9%85%D8%AF%D9%84-RC-71WS4SA,HTTP/1.1,200,21980,https://www.google.com/,"Mozilla/5.0 (Linux; Android 6.0; CAM-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/615/brand,HTTP/1.1,200,2295,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:01+03:30,GET,/image/21092/productModel/100x100,HTTP/1.1,200,1924,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.109,2019-01-26 11:43:01+03:30,GET,/image/1230/mainSlide,HTTP/1.1,200,90819,https://www.zanbil.ir/?utm_source=2&utm_medium=26&utm_campaign=Z&utm_term=205,Mozilla/5.0 (Windows NT 6.1; rv:56.0) Gecko/20100101 Firefox/56.0,1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/656/brand,HTTP/1.1,200,2222,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:01+03:30,GET,/image/1187/article/100x100,HTTP/1.1,200,15871,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.109,2019-01-26 11:43:01+03:30,GET,/image/1226/mainSlide,HTTP/1.1,200,100979,https://www.zanbil.ir/?utm_source=2&utm_medium=26&utm_campaign=Z&utm_term=205,Mozilla/5.0 (Windows NT 6.1; rv:56.0) Gecko/20100101 Firefox/56.0,1
79.127.88.215,2019-01-26 11:43:01+03:30,GET,/image/63/brand,HTTP/1.1,200,3013,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.109,2019-01-26 11:43:02+03:30,GET,/static/css/font_awesome/fonts/fontawesome-webfont.woff2?v=4.7.0,HTTP/1.1,200,77171,https://znbl.ir/static/bundle-bundle_site_head.css,Mozilla/5.0 (Windows NT 6.1; rv:56.0) Gecko/20100101 Firefox/56.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/168/brand,HTTP/1.1,200,2398,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/1114/article/100x100,HTTP/1.1,200,8363,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/180/brand,HTTP/1.1,200,2566,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/32/brand,HTTP/1.1,200,2161,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/50/brand,HTTP/1.1,200,2905,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/8904/specialSale?role=e1,HTTP/1.1,200,11,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/1070/article/100x100,HTTP/1.1,200,15946,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/613/brand,HTTP/1.1,200,2119,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/484/brand,HTTP/1.1,200,2649,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/41/brand,HTTP/1.1,200,2946,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/1069/article/100x100,HTTP/1.1,200,13856,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/679/brand,HTTP/1.1,200,5194,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/485/brand,HTTP/1.1,200,2288,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/482/brand,HTTP/1.1,200,2101,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/874/brand,HTTP/1.1,200,7699,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/221/brand,HTTP/1.1,200,2200,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/8904/specialSale?role=e2,HTTP/1.1,200,11,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/5/brand,HTTP/1.1,200,2171,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/598/brand,HTTP/1.1,200,2009,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/80/brand,HTTP/1.1,200,2856,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/497/brand,HTTP/1.1,200,2279,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/879/brand,HTTP/1.1,200,3348,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/212/brand,HTTP/1.1,200,2056,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/734/brand,HTTP/1.1,200,5125,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/198/brand,HTTP/1.1,200,2290,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/194/brand,HTTP/1.1,200,2742,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/settings/logo,HTTP/1.1,200,4120,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/597/brand,HTTP/1.1,200,2077,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/236/brand,HTTP/1.1,200,2563,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/8904/specialSale?role=e3,HTTP/1.1,200,11,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/42/brand,HTTP/1.1,200,3470,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/536/brand,HTTP/1.1,200,2308,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/647/brand,HTTP/1.1,200,2943,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
188.212.67.24,2019-01-26 11:43:02+03:30,GET,/static/images/amp/instagram.png,HTTP/1.1,200,7146,https://www.zanbil.ir/m/product/31227/61158/%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%DA%AF%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-T2-Matic%E2%80%93H48H3,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J330F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/195/brand,HTTP/1.1,200,2569,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/63858/productModel/200x200,HTTP/1.1,200,5133,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/151/brand,HTTP/1.1,200,2572,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/46/brand,HTTP/1.1,200,2897,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/88/brand,HTTP/1.1,200,2322,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
188.212.67.24,2019-01-26 11:43:02+03:30,GET,/static/images/amp/telegram.png,HTTP/1.1,200,4859,https://www.zanbil.ir/m/product/31227/61158/%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%DA%AF%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-T2-Matic%E2%80%93H48H3,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J330F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1
66.249.66.91,2019-01-26 11:43:02+03:30,GET,/static/images/amp/telegram.png,HTTP/1.1,304,0,-,Googlebot-Image/1.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/735/brand,HTTP/1.1,200,6231,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/708/brand,HTTP/1.1,200,3648,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/878/brand,HTTP/1.1,200,4300,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/99/brand,HTTP/1.1,200,2136,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/852/brand,HTTP/1.1,200,2602,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/1/brand,HTTP/1.1,200,3924,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/185/brand,HTTP/1.1,200,2299,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/648/brand,HTTP/1.1,200,2143,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/2/brand,HTTP/1.1,200,4842,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/35/brand,HTTP/1.1,200,2264,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/101/brand,HTTP/1.1,200,2095,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
